Product,Date,Time,SN,MAC,Result,Filename
TN-86_PICO-IMX7,2026-01-07,12:51:59,513126020260,001F7B6BD1C6_001F7B6BD1C7,PASS,20260107_125159_513126020260_001F7B6BD1C6_001F7B6BD1C7_PASS.txt
TN-86_PICO-IMX7,2026-01-07,12:52:15,513126020257,001F7B6BD1C0_001F7B6BD1C1,PASS,20260107_125215_513126020257_001F7B6BD1C0_001F7B6BD1C1_PASS.txt
TN-86_PICO-IMX7,2026-01-07,12:53:36,513126020269,001F7B6BD1D8_001F7B6BD1D9,PASS,20260107_125336_513126020269_001F7B6BD1D8_001F7B6BD1D9_PASS.txt
TN-86_PICO-IMX7,2026-01-07,12:54:01,513126020268,001F7B6BD1D6_001F7B6BD1D7,PASS,20260107_125401_513126020268_001F7B6BD1D6_001F7B6BD1D7_PASS.txt
TN-86_PICO-IMX7,2026-01-07,12:54:32,513126020259,001F7B6BD1C4_001F7B6BD1C5,PASS,20260107_125432_513126020259_001F7B6BD1C4_001F7B6BD1C5_PASS.txt
TN-86_PICO-IMX7,2026-01-07,12:57:45,513126020272,001F7B6BD1DE_001F7B6BD1DF,PASS,20260107_125745_513126020272_001F7B6BD1DE_001F7B6BD1DF_PASS.txt
TN-86_PICO-IMX7,2026-01-07,12:58:44,513126020270,001F7B6BD1DA_001F7B6BD1DB,PASS,20260107_125844_513126020270_001F7B6BD1DA_001F7B6BD1DB_PASS.txt
TN-86_PICO-IMX7,2026-01-07,12:59:04,513126020055,001F7B6BD02C_001F7B6BD02D,PASS,20260107_125904_513126020055_001F7B6BD02C_001F7B6BD02D_PASS.txt
TN-86_PICO-IMX7,2026-01-07,12:59:35,513126020299,001F7B6BD214_001F7B6BD215,PASS,20260107_125935_513126020299_001F7B6BD214_001F7B6BD215_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:02:36,513126020062,001F7B6BD03A_001F7B6BD03B,PASS,20260107_130236_513126020062_001F7B6BD03A_001F7B6BD03B_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:02:50,513126020004,001F7B6BCFC6_001F7B6BCFC7,PASS,20260107_130250_513126020004_001F7B6BCFC6_001F7B6BCFC7_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:05:05,513126020006,001F7B6BCFCA_001F7B6BCFCB,PASS,20260107_130505_513126020006_001F7B6BCFCA_001F7B6BCFCB_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:05:50,513126020104,001F7B6BD08E_001F7B6BD08F,PASS,20260107_130550_513126020104_001F7B6BD08E_001F7B6BD08F_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:06:30,513126020026,001F7B6BCFF2_001F7B6BCFF3,PASS,20260107_130630_513126020026_001F7B6BCFF2_001F7B6BCFF3_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:07:52,513126020065,001F7B6BD040_001F7B6BD041,PASS,20260107_130752_513126020065_001F7B6BD040_001F7B6BD041_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:09:05,513126020061,001F7B6BD038_001F7B6BD039,PASS,20260107_130905_513126020061_001F7B6BD038_001F7B6BD039_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:09:51,513126020025,001F7B6BCFF0_001F7B6BCFF1,PASS,20260107_130951_513126020025_001F7B6BCFF0_001F7B6BCFF1_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:11:20,513126020063,001F7B6BD03C_001F7B6BD03D,PASS,20260107_131120_513126020063_001F7B6BD03C_001F7B6BD03D_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:11:43,513126020100,001F7B6BD086_001F7B6BD087,PASS,20260107_131143_513126020100_001F7B6BD086_001F7B6BD087_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:14:03,513126020027,001F7B6BCFF4_001F7B6BCFF5,PASS,20260107_131403_513126020027_001F7B6BCFF4_001F7B6BCFF5_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:15:13,513126020002,001F7B6BCFC2_001F7B6BCFC3,PASS,20260107_131513_513126020002_001F7B6BCFC2_001F7B6BCFC3_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:17:16,513126020078,001F7B6BD05A_001F7B6BD05B,PASS,20260107_131716_513126020078_001F7B6BD05A_001F7B6BD05B_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:20:04,513126020073,001F7B6BD050_001F7B6BD051,PASS,20260107_132004_513126020073_001F7B6BD050_001F7B6BD051_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:21:03,513126020067,001F7B6BD044_001F7B6BD045,PASS,20260107_132103_513126020067_001F7B6BD044_001F7B6BD045_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:22:39,513126020069,001F7B6BD048_001F7B6BD049,PASS,20260107_132239_513126020069_001F7B6BD048_001F7B6BD049_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:23:30,513126020091,001F7B6BD074_001F7B6BD075,PASS,20260107_132330_513126020091_001F7B6BD074_001F7B6BD075_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:25:00,513126020298,001F7B6BD212_001F7B6BD213,PASS,20260107_132500_513126020298_001F7B6BD212_001F7B6BD213_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:25:39,513126020070,001F7B6BD04A_001F7B6BD04B,PASS,20260107_132539_513126020070_001F7B6BD04A_001F7B6BD04B_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:26:50,513126020076,001F7B6BD056_001F7B6BD057,PASS,20260107_132650_513126020076_001F7B6BD056_001F7B6BD057_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:29:24,513126020098,001F7B6BD082_001F7B6BD083,PASS,20260107_132924_513126020098_001F7B6BD082_001F7B6BD083_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:30:20,513126020068,001F7B6BD046_001F7B6BD047,PASS,20260107_133020_513126020068_001F7B6BD046_001F7B6BD047_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:31:34,513126020102,001F7B6BD08A_001F7B6BD08B,PASS,20260107_133134_513126020102_001F7B6BD08A_001F7B6BD08B_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:31:59,513126020058,001F7B6BD032_001F7B6BD033,PASS,20260107_133159_513126020058_001F7B6BD032_001F7B6BD033_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:32:03,513126020099,001F7B6BD084_001F7B6BD085,PASS,20260107_133203_513126020099_001F7B6BD084_001F7B6BD085_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:35:14,513126020116,001F7B6BD0A6_001F7B6BD0A7,PASS,20260107_133514_513126020116_001F7B6BD0A6_001F7B6BD0A7_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:39:01,513126020088,001F7B6BD06E_001F7B6BD06F,PASS,20260107_133901_513126020088_001F7B6BD06E_001F7B6BD06F_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:39:34,513126020095,001F7B6BD07C_001F7B6BD07D,PASS,20260107_133934_513126020095_001F7B6BD07C_001F7B6BD07D_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:41:36,513126020090,001F7B6BD072_001F7B6BD073,PASS,20260107_134136_513126020090_001F7B6BD072_001F7B6BD073_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:52:59,513126020077,001F7B6BD058_001F7B6BD059,PASS,20260107_135259_513126020077_001F7B6BD058_001F7B6BD059_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:55:26,513126020028,001F7B6BCFF6_001F7B6BCFF7,PASS,20260107_135526_513126020028_001F7B6BCFF6_001F7B6BCFF7_PASS.txt
TN-86_PICO-IMX7,2026-01-07,13:59:48,513126020030,001F7B6BCFFA_001F7B6BCFFB,PASS,20260107_135948_513126020030_001F7B6BCFFA_001F7B6BCFFB_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:02:05,513126020097,001F7B6BD080_001F7B6BD081,PASS,20260107_140205_513126020097_001F7B6BD080_001F7B6BD081_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:07:50,513126020107,001F7B6BD094_001F7B6BD095,PASS,20260107_140750_513126020107_001F7B6BD094_001F7B6BD095_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:09:39,513126020082,001F7B6BD062_001F7B6BD063,PASS,20260107_140939_513126020082_001F7B6BD062_001F7B6BD063_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:10:14,513126020083,001F7B6BD064_001F7B6BD065,PASS,20260107_141014_513126020083_001F7B6BD064_001F7B6BD065_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:12:40,513126020106,001F7B6BD092_001F7B6BD093,PASS,20260107_141240_513126020106_001F7B6BD092_001F7B6BD093_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:13:59,513126020105,001F7B6BD090_001F7B6BD091,PASS,20260107_141359_513126020105_001F7B6BD090_001F7B6BD091_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:15:56,513126020087,001F7B6BD06C_001F7B6BD06D,PASS,20260107_141556_513126020087_001F7B6BD06C_001F7B6BD06D_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:16:30,513126020112,001F7B6BD09E_001F7B6BD09F,PASS,20260107_141630_513126020112_001F7B6BD09E_001F7B6BD09F_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:17:09,513126020113,001F7B6BD0A0_001F7B6BD0A1,PASS,20260107_141709_513126020113_001F7B6BD0A0_001F7B6BD0A1_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:24:15,513126020080,001F7B6BD05E_001F7B6BD05F,PASS,20260107_142415_513126020080_001F7B6BD05E_001F7B6BD05F_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:26:22,513126020085,001F7B6BD068_001F7B6BD069,FAIL,20260107_142622_513126020085_001F7B6BD068_001F7B6BD069_FAIL.txt
TN-86_PICO-IMX7,2026-01-07,14:26:42,513126020114,001F7B6BD0A2_001F7B6BD0A3,FAIL,20260107_142642_513126020114_001F7B6BD0A2_001F7B6BD0A3_FAIL.txt
TN-86_PICO-IMX7,2026-01-07,14:27:16,513126020096,001F7B6BD07E_001F7B6BD07F,PASS,20260107_142716_513126020096_001F7B6BD07E_001F7B6BD07F_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:28:04,513126020127,001F7B6BD0BC_001F7B6BD0BD,FAIL,20260107_142804_513126020127_001F7B6BD0BC_001F7B6BD0BD_FAIL.txt
TN-86_PICO-IMX7,2026-01-07,14:28:55,513126020124,001F7B6BD0B6_001F7B6BD0B7,FAIL,20260107_142855_513126020124_001F7B6BD0B6_001F7B6BD0B7_FAIL.txt
TN-86_PICO-IMX7,2026-01-07,14:33:21,513126020094,001F7B6BD07A_001F7B6BD07B,PASS,20260107_143321_513126020094_001F7B6BD07A_001F7B6BD07B_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:34:11,513126020110,001F7B6BD09A_001F7B6BD09B,PASS,20260107_143411_513126020110_001F7B6BD09A_001F7B6BD09B_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:34:21,513126020135,001F7B6BD0CC_001F7B6BD0CD,PASS,20260107_143421_513126020135_001F7B6BD0CC_001F7B6BD0CD_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:35:31,513126020115,001F7B6BD0A4_001F7B6BD0A5,PASS,20260107_143531_513126020115_001F7B6BD0A4_001F7B6BD0A5_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:36:39,513126020084,001F7B6BD066_001F7B6BD067,PASS,20260107_143639_513126020084_001F7B6BD066_001F7B6BD067_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:37:46,513126020109,001F7B6BD098_001F7B6BD099,PASS,20260107_143746_513126020109_001F7B6BD098_001F7B6BD099_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:39:44,513126020123,001F7B6BD0B4_001F7B6BD0B5,PASS,20260107_143944_513126020123_001F7B6BD0B4_001F7B6BD0B5_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:40:37,513126020126,001F7B6BD0BA_001F7B6BD0BB,PASS,20260107_144037_513126020126_001F7B6BD0BA_001F7B6BD0BB_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:40:37,513126020129,001F7B6BD0C0_001F7B6BD0C1,PASS,20260107_144037_513126020129_001F7B6BD0C0_001F7B6BD0C1_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:44:28,513126020128,001F7B6BD0BE_001F7B6BD0BF,PASS,20260107_144428_513126020128_001F7B6BD0BE_001F7B6BD0BF_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:44:51,513126020111,001F7B6BD09C_001F7B6BD09D,PASS,20260107_144451_513126020111_001F7B6BD09C_001F7B6BD09D_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:49:59,513126020015,001F7B6BCFDC_001F7B6BCFDD,PASS,20260107_144959_513126020015_001F7B6BCFDC_001F7B6BCFDD_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:50:51,513126020254,001F7B6BD1BA_001F7B6BD1BB,PASS,20260107_145051_513126020254_001F7B6BD1BA_001F7B6BD1BB_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:51:29,513126020013,001F7B6BCFD8_001F7B6BCFD9,PASS,20260107_145129_513126020013_001F7B6BCFD8_001F7B6BCFD9_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:51:31,513126020133,001F7B6BD0C8_001F7B6BD0C9,PASS,20260107_145131_513126020133_001F7B6BD0C8_001F7B6BD0C9_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:53:13,513126020011,001F7B6BCFD4_001F7B6BCFD5,PASS,20260107_145313_513126020011_001F7B6BCFD4_001F7B6BCFD5_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:53:44,513126020108,001F7B6BD096_001F7B6BD097,PASS,20260107_145344_513126020108_001F7B6BD096_001F7B6BD097_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:54:24,513126020142,001F7B6BD0DA_001F7B6BD0DB,PASS,20260107_145424_513126020142_001F7B6BD0DA_001F7B6BD0DB_PASS.txt
TN-86_PICO-IMX7,2026-01-07,14:56:22,513126020138,001F7B6BD0D2_001F7B6BD0D3,PASS,20260107_145622_513126020138_001F7B6BD0D2_001F7B6BD0D3_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:00:04,513126020117,001F7B6BD0A8_001F7B6BD0A9,PASS,20260107_150004_513126020117_001F7B6BD0A8_001F7B6BD0A9_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:01:36,513126020144,001F7B6BD0DE_001F7B6BD0DF,PASS,20260107_150136_513126020144_001F7B6BD0DE_001F7B6BD0DF_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:02:14,513126020122,001F7B6BD0B2_001F7B6BD0B3,PASS,20260107_150214_513126020122_001F7B6BD0B2_001F7B6BD0B3_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:02:55,513126020137,001F7B6BD0D0_001F7B6BD0D1,PASS,20260107_150255_513126020137_001F7B6BD0D0_001F7B6BD0D1_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:04:28,513126020141,001F7B6BD0D8_001F7B6BD0D9,PASS,20260107_150428_513126020141_001F7B6BD0D8_001F7B6BD0D9_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:06:05,513126020266,001F7B6BD1D2_001F7B6BD1D3,PASS,20260107_150605_513126020266_001F7B6BD1D2_001F7B6BD1D3_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:07:43,513126020206,001F7B6BD15A_001F7B6BD15B,PASS,20260107_150743_513126020206_001F7B6BD15A_001F7B6BD15B_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:11:00,513126020256,001F7B6BD1BE_001F7B6BD1BF,PASS,20260107_151100_513126020256_001F7B6BD1BE_001F7B6BD1BF_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:12:13,513126020146,001F7B6BD0E2_001F7B6BD0E3,PASS,20260107_151213_513126020146_001F7B6BD0E2_001F7B6BD0E3_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:15:27,513126020205,001F7B6BD158_001F7B6BD159,PASS,20260107_151527_513126020205_001F7B6BD158_001F7B6BD159_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:15:30,513126020119,001F7B6BD0AC_001F7B6BD0AD,PASS,20260107_151530_513126020119_001F7B6BD0AC_001F7B6BD0AD_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:15:48,513126020147,001F7B6BD0E4_001F7B6BD0E5,PASS,20260107_151548_513126020147_001F7B6BD0E4_001F7B6BD0E5_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:19:54,513126020148,001F7B6BD0E6_001F7B6BD0E7,PASS,20260107_151954_513126020148_001F7B6BD0E6_001F7B6BD0E7_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:22:59,513126020153,001F7B6BD0F0_001F7B6BD0F1,PASS,20260107_152259_513126020153_001F7B6BD0F0_001F7B6BD0F1_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:23:08,513126020140,001F7B6BD0D6_001F7B6BD0D7,PASS,20260107_152308_513126020140_001F7B6BD0D6_001F7B6BD0D7_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:25:33,513126020016,001F7B6BCFDE_001F7B6BCFDF,PASS,20260107_152533_513126020016_001F7B6BCFDE_001F7B6BCFDF_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:33:21,513126020118,001F7B6BD0AA_001F7B6BD0AB,PASS,20260107_153321_513126020118_001F7B6BD0AA_001F7B6BD0AB_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:34:12,513126020265,001F7B6BD1D0_001F7B6BD1D1,PASS,20260107_153412_513126020265_001F7B6BD1D0_001F7B6BD1D1_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:35:14,513126020139,001F7B6BD0D4_001F7B6BD0D5,PASS,20260107_153514_513126020139_001F7B6BD0D4_001F7B6BD0D5_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:37:08,513126020267,001F7B6BD1D4_001F7B6BD1D5,PASS,20260107_153708_513126020267_001F7B6BD1D4_001F7B6BD1D5_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:38:03,513126020136,001F7B6BD0CE_001F7B6BD0CF,PASS,20260107_153803_513126020136_001F7B6BD0CE_001F7B6BD0CF_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:39:08,513126020202,001F7B6BD152_001F7B6BD153,PASS,20260107_153908_513126020202_001F7B6BD152_001F7B6BD153_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:41:25,513126020255,001F7B6BD1BC_001F7B6BD1BD,PASS,20260107_154125_513126020255_001F7B6BD1BC_001F7B6BD1BD_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:41:55,513126020258,001F7B6BD1C2_001F7B6BD1C3,PASS,20260107_154155_513126020258_001F7B6BD1C2_001F7B6BD1C3_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:42:17,513126020264,001F7B6BD1CE_001F7B6BD1CF,PASS,20260107_154217_513126020264_001F7B6BD1CE_001F7B6BD1CF_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:42:42,513126020204,001F7B6BD156_001F7B6BD157,PASS,20260107_154242_513126020204_001F7B6BD156_001F7B6BD157_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:43:13,513126020262,001F7B6BD1CA_001F7B6BD1CB,PASS,20260107_154313_513126020262_001F7B6BD1CA_001F7B6BD1CB_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:45:35,513126020261,001F7B6BD1C8_001F7B6BD1C9,PASS,20260107_154535_513126020261_001F7B6BD1C8_001F7B6BD1C9_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:49:44,513126020180,001F7B6BD126_001F7B6BD127,PASS,20260107_154944_513126020180_001F7B6BD126_001F7B6BD127_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:50:16,513126020252,001F7B6BD1B6_001F7B6BD1B7,PASS,20260107_155016_513126020252_001F7B6BD1B6_001F7B6BD1B7_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:51:04,513126020203,001F7B6BD154_001F7B6BD155,PASS,20260107_155104_513126020203_001F7B6BD154_001F7B6BD155_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:51:53,513126020178,001F7B6BD122_001F7B6BD123,PASS,20260107_155153_513126020178_001F7B6BD122_001F7B6BD123_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:55:16,513126020182,001F7B6BD12A_001F7B6BD12B,PASS,20260107_155516_513126020182_001F7B6BD12A_001F7B6BD12B_PASS.txt
TN-86_PICO-IMX7,2026-01-07,15:58:01,513126020250,001F7B6BD1B2_001F7B6BD1B3,PASS,20260107_155801_513126020250_001F7B6BD1B2_001F7B6BD1B3_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:00:04,513126020251,001F7B6BD1B4_001F7B6BD1B5,PASS,20260107_160004_513126020251_001F7B6BD1B4_001F7B6BD1B5_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:01:29,513126020263,001F7B6BD1CC_001F7B6BD1CD,PASS,20260107_160129_513126020263_001F7B6BD1CC_001F7B6BD1CD_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:01:33,513126020007,001F7B6BCFCC_001F7B6BCFCD,PASS,20260107_160133_513126020007_001F7B6BCFCC_001F7B6BCFCD_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:03:19,513126020132,001F7B6BD0C6_001F7B6BD0C7,PASS,20260107_160319_513126020132_001F7B6BD0C6_001F7B6BD0C7_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:03:36,513126020014,001F7B6BCFDA_001F7B6BCFDB,PASS,20260107_160336_513126020014_001F7B6BCFDA_001F7B6BCFDB_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:03:41,513126020018,001F7B6BCFE2_001F7B6BCFE3,PASS,20260107_160341_513126020018_001F7B6BCFE2_001F7B6BCFE3_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:06:36,513126020008,001F7B6BCFCE_001F7B6BCFCF,PASS,20260107_160636_513126020008_001F7B6BCFCE_001F7B6BCFCF_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:12:00,513126020056,001F7B6BD02E_001F7B6BD02F,PASS,20260107_161200_513126020056_001F7B6BD02E_001F7B6BD02F_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:13:05,513126020064,001F7B6BD03E_001F7B6BD03F,PASS,20260107_161305_513126020064_001F7B6BD03E_001F7B6BD03F_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:13:57,513126020134,001F7B6BD0CA_001F7B6BD0CB,PASS,20260107_161357_513126020134_001F7B6BD0CA_001F7B6BD0CB_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:17:17,513126020173,001F7B6BD118_001F7B6BD119,PASS,20260107_161717_513126020173_001F7B6BD118_001F7B6BD119_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:17:51,513126020059,001F7B6BD034_001F7B6BD035,PASS,20260107_161751_513126020059_001F7B6BD034_001F7B6BD035_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:19:09,513126020207,001F7B6BD15C_001F7B6BD15D,PASS,20260107_161909_513126020207_001F7B6BD15C_001F7B6BD15D_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:19:22,513126020057,001F7B6BD030_001F7B6BD031,PASS,20260107_161922_513126020057_001F7B6BD030_001F7B6BD031_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:20:05,513126020010,001F7B6BCFD2_001F7B6BCFD3,PASS,20260107_162005_513126020010_001F7B6BCFD2_001F7B6BCFD3_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:21:13,513126020131,001F7B6BD0C4_001F7B6BD0C5,PASS,20260107_162113_513126020131_001F7B6BD0C4_001F7B6BD0C5_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:21:44,513126020130,001F7B6BD0C2_001F7B6BD0C3,PASS,20260107_162144_513126020130_001F7B6BD0C2_001F7B6BD0C3_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:23:26,513126020017,001F7B6BCFE0_001F7B6BCFE1,PASS,20260107_162326_513126020017_001F7B6BCFE0_001F7B6BCFE1_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:23:53,513126020009,001F7B6BCFD0_001F7B6BCFD1,PASS,20260107_162353_513126020009_001F7B6BCFD0_001F7B6BCFD1_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:26:46,513126020012,001F7B6BCFD6_001F7B6BCFD7,PASS,20260107_162646_513126020012_001F7B6BCFD6_001F7B6BCFD7_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:28:12,513126020162,001F7B6BD102_001F7B6BD103,PASS,20260107_162812_513126020162_001F7B6BD102_001F7B6BD103_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:28:36,513126020163,001F7B6BD104_001F7B6BD105,PASS,20260107_162836_513126020163_001F7B6BD104_001F7B6BD105_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:28:43,513126020187,001F7B6BD134_001F7B6BD135,PASS,20260107_162843_513126020187_001F7B6BD134_001F7B6BD135_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:28:52,513126020160,001F7B6BD0FE_001F7B6BD0FF,PASS,20260107_162852_513126020160_001F7B6BD0FE_001F7B6BD0FF_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:29:23,513126020186,001F7B6BD132_001F7B6BD133,PASS,20260107_162923_513126020186_001F7B6BD132_001F7B6BD133_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:30:23,513126020189,001F7B6BD138_001F7B6BD139,PASS,20260107_163023_513126020189_001F7B6BD138_001F7B6BD139_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:33:40,513126020145,001F7B6BD0E0_001F7B6BD0E1,PASS,20260107_163340_513126020145_001F7B6BD0E0_001F7B6BD0E1_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:33:45,513126020164,001F7B6BD106_001F7B6BD107,PASS,20260107_163345_513126020164_001F7B6BD106_001F7B6BD107_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:37:46,513126020170,001F7B6BD112_001F7B6BD113,PASS,20260107_163746_513126020170_001F7B6BD112_001F7B6BD113_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:40:16,513126020155,001F7B6BD0F4_001F7B6BD0F5,PASS,20260107_164016_513126020155_001F7B6BD0F4_001F7B6BD0F5_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:40:16,513126020185,001F7B6BD130_001F7B6BD131,PASS,20260107_164016_513126020185_001F7B6BD130_001F7B6BD131_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:42:09,513126020188,001F7B6BD136_001F7B6BD137,PASS,20260107_164209_513126020188_001F7B6BD136_001F7B6BD137_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:42:31,513126020120,001F7B6BD0AE_001F7B6BD0AF,PASS,20260107_164231_513126020120_001F7B6BD0AE_001F7B6BD0AF_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:42:35,513126020184,001F7B6BD12E_001F7B6BD12F,PASS,20260107_164235_513126020184_001F7B6BD12E_001F7B6BD12F_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:46:24,513126020143,001F7B6BD0DC_001F7B6BD0DD,PASS,20260107_164624_513126020143_001F7B6BD0DC_001F7B6BD0DD_PASS.txt
TN-86_PICO-IMX7,2026-01-07,16:48:06,513126020161,001F7B6BD100_001F7B6BD101,PASS,20260107_164806_513126020161_001F7B6BD100_001F7B6BD101_PASS.txt
